0 0 0 0 0 0 -0.69314718056 0 20000 0
0.005 -0.010309419978 4.9833753135e-05 0.012640092107 0.00025002025991 1.8486967857e-07 -0.69317131514 0.69311976804 19975 0.098855223368
0.01 -0.019964174354 0.0002027512116 0.012721073613 0.00025434514183 1.9581372333e-07 -0.69324777896 0.69304813722 19864 0.31319583196
0.015 -0.029982511278 0.00045704029144 0.012946411858 0.00026304185203 2.1001288671e-07 -0.69337285627 0.6929231186 20033 0.51231664605
0.02 -0.040009184169 0.0008114413522 0.013013404435 0.00026680562268 2.1465318364e-07 -0.69354815582 0.69274797213 20003 0.71802695598
0.025 -0.049906257828 0.0012716972127 0.013146605711 0.00027072577773 2.2074098419e-07 -0.69377359883 0.69252594239 19960 0.92341459613
0.03 -0.05965955476 0.0017943599471 0.013283727589 0.00027681424731 2.2990328709e-07 -0.69404854487 0.69225875822 19905 1.1261789459
0.035 -0.070380602707 0.002485609673 0.013612181242 0.00028887513582 2.4848796002e-07 -0.69437187785 0.69190855675 19975 1.3243718828
0.04 -0.080235841998 0.0032167753464 0.013568827678 0.00028882757564 2.4723949657e-07 -0.69474922988 0.6915397962 19944 1.5456339235
0.045 -0.090284149066 0.0041425801288 0.013847191081 0.00029913402256 2.6257919591e-07 -0.69517564296 0.69111285626 20028 1.7465880036
0.05 -0.10046743493 0.0051239887409 0.013801068618 0.0002998876096 2.6882613098e-07 -0.69565249278 0.69062912103 20050 1.9531768442
0.055 -0.11098400622 0.0061921928046 0.014138545279 0.0003145516118 2.9830447143e-07 -0.69618042594 0.6900763056 20041 2.1624142375
0.06 -0.12034563773 0.0072251367781 0.014258276135 0.0003205517064 3.1112953284e-07 -0.69676104433 0.68954030607 20010 2.378212915
0.065 -0.13108195836 0.0087381512941 0.014431570176 0.0003277865553 3.2633123926e-07 -0.69738785038 0.68886752309 19989 2.5673975711
0.07 -0.14128074587 0.01011035512 0.014490822302 0.00033192535526 3.3375848463e-07 -0.69806920019 0.68817954798 19929 2.7908088456
0.075 -0.15142924413 0.011726097822 0.014633972256 0.00033766179853 3.4383101849e-07 -0.6988014204 0.68744422709 20017 2.9991739544
0.08 -0.16171486542 0.013119072314 0.014834053185 0.00034610122214 3.5894292384e-07 -0.69958468012 0.68664749088 20011 3.2082318085
0.085 -0.1719934096 0.014932804941 0.015021793215 0.00035338225488 3.7647887327e-07 -0.70041900298 0.68579956316 20041 3.4173864344
0.09 -0.18265958522 0.017033154551 0.015232857659 0.00036362927261 3.9300172721e-07 -0.70130479335 0.68486543068 20016 3.628197349
0.095 -0.19277610605 0.018875623884 0.015520897196 0.00037600131288 4.2153480205e-07 -0.7022444325 0.68393070242 19981 3.8487619585
0.1 -0.20374965906 0.020932951756 0.015653200982 0.00038402721472 4.4177706794e-07 -0.70323449531 0.6828595294 20050 4.055297276
0.105 -0.21390326788 0.023507289712 0.015741980489 0.00038924621065 4.5187641775e-07 -0.70427952104 0.68181967791 20002 4.2804253907
0.11 -0.22437761453 0.025948541657 0.015978520971 0.00039954147519 4.7508007348e-07 -0.70537559396 0.68069405636 20095 4.4895147004
0.115 -0.23510710395 0.028321959742 0.016279457304 0.00041506703125 5.110341591e-07 -0.7065242108 0.67948689385 19966 4.7047345669
0.12 -0.24578154971 0.030652989008 0.016516546077 0.00042629779972 5.3994194536e-07 -0.70772651409 0.67823272813 19941 4.9246342916
0.125 -0.25658325366 0.03357624593 0.016936602914 0.0004518102155 6.1648207639e-07 -0.70898218445 0.67690927774 20004 5.1432257802
0.13 -0.26760445521 0.036440487848 0.016909318178 0.0004499613222 6.0352686115e-07 -0.71029200263 0.67550342345 19991 5.3650152465
0.135 -0.27847949175 0.040061394731 0.017126215746 0.00046190197035 6.4393428911e-07 -0.71165692523 0.67406219385 20043 5.5907230021
0.14 -0.28946497604 0.043205789432 0.017339736475 0.00047366388098 6.7482545064e-07 -0.7130768609 0.67255176425 19991 5.816056486
0.145 -0.30060083537 0.047024637198 0.017711995972 0.00049205134061 7.174352724e-07 -0.71455170767 0.67096458654 20006 6.0409723808
0.15 -0.31177009554 0.050991306956 0.017988415186 0.00051071552176 7.9662496041e-07 -0.7160825823 0.66931706797 19978 6.2704624946
0.155 -0.32271641778 0.054841120408 0.018117248462 0.00051493616719 7.8624042193e-07 -0.7176698037 0.66764875894 19928 6.501258829
