0 0 0 0 0 0 -0.69314718056 0 20000 0
0.005 -0.010309419978 4.9833753135e-05 0.012640092107 0.00025002025991 1.8486967857e-07 -0.69317131514 0.69311976804 19975 0.098855223368
0.01 -0.019964125192 0.00020274991148 0.012721196519 0.00025434568194 1.9581373015e-07 -0.69324777896 0.69304813771 19864 0.31319583196
0.015 -0.029982657521 0.00045704155441 0.012946241241 0.00026303522301 2.1000622978e-07 -0.69337285584 0.69292311598 20033 0.51231488744
0.02 -0.040009281811 0.00081143917458 0.013013697359 0.00026680915074 2.1465364054e-07 -0.69354815611 0.69274797048 20003 0.71802992753
0.025 -0.049905279309 0.0012717544733 0.013146410008 0.00027072627941 2.2077505735e-07 -0.69377359951 0.69252596753 19960 0.92341616389
0.03 -0.059625012951 0.0017955431329 0.013329788679 0.00027754919308 2.302134045e-07 -0.69404854201 0.69225979162 19906 1.1261644538
0.035 -0.070598350634 0.0024274031287 0.01336913475 0.0002824584157 2.4163008933e-07 -0.69437171192 0.69190076965 19948 1.3237039628
0.04 -0.080509619096 0.0032707935254 0.013573698937 0.00028961198306 2.5291191879e-07 -0.69474955276 0.69152916799 19914 1.5476360625
0.045 -0.09044597985 0.004153904517 0.013654897686 0.00029477055422 2.692821511e-07 -0.6951775645 0.6911074954 19960 1.7531360941
0.05 -0.10068943427 0.005130526563 0.013892449459 0.00030313925857 2.7495605751e-07 -0.69565540137 0.69062092966 20098 1.9572198487
0.055 -0.11062203345 0.0061981597811 0.014017192337 0.00030740999714 2.8109450664e-07 -0.6961845948 0.69010038296 20028 2.1675762637
0.06 -0.12046594933 0.0074109178625 0.014175481598 0.00031416361778 2.9357785591e-07 -0.69676330376 0.6895353468 19945 2.3703918975
0.065 -0.13118548315 0.0085590566287 0.01445836681 0.00032737492523 3.190680699e-07 -0.69739145332 0.68886439692 19953 2.5729006277
0.07 -0.14105434531 0.010126277181 0.014543227728 0.00033097766511 3.2646209453e-07 -0.69807285912 0.68819905495 20091 2.7910381239
0.075 -0.15141016521 0.011560734076 0.014691050163 0.00033930617799 3.4748225158e-07 -0.69880411146 0.68744834907 20064 2.995209582
0.08 -0.16207800185 0.013270843698 0.014878913265 0.00034860590315 3.6212480187e-07 -0.69958706505 0.68662082491 20046 3.2069779364
0.085 -0.17228017682 0.01492883191 0.015092799789 0.00035792804827 3.828554187e-07 -0.70042344242 0.68577962739 20012 3.4258016967
0.09 -0.18238975078 0.016896018967 0.015120710329 0.00036341300748 4.0828961961e-07 -0.70131078036 0.68489570279 20009 3.6345361924
0.095 -0.19298761959 0.018663893142 0.015350655779 0.00036799038369 4.0672513055e-07 -0.70224884126 0.6839150174 19925 3.8422974606
0.1 -0.20359176509 0.0208979572 0.015498035245 0.00037567335824 4.2059525952e-07 -0.70323966146 0.68288048496 20152 4.0583995454
0.105 -0.21408229453 0.023498115265 0.015793570387 0.00039192613696 4.6369657696e-07 -0.70428380529 0.68180516436 20030 4.2768130953
0.11 -0.22458223734 0.026060588249 0.015909625886 0.0003990612225 4.8414093815e-07 -0.70538104216 0.68067699605 19864 4.494282228
0.115 -0.23529580619 0.028275145109 0.01606404444 0.00040769854975 5.0825465502e-07 -0.70653082764 0.67947180993 20072 4.7095213349
0.12 -0.24569938491 0.030816651521 0.016467347856 0.00042557976748 5.4545113885e-07 -0.70773403845 0.67825011226 20053 4.9283514888
0.125 -0.25682025405 0.033688084564 0.016790275288 0.00044149949366 5.8575357567e-07 -0.70898945027 0.67688691851 20050 5.1421668027
0.13 -0.26738217948 0.036352500779 0.016974779318 0.00045073038918 6.0048388749e-07 -0.71030049345 0.67554081012 20055 5.3700328531
0.135 -0.27822288681 0.039755795565 0.017102451203 0.00045828196012 6.2280494349e-07 -0.71166431246 0.67410422274 19907 5.5862026575
0.14 -0.28925882302 0.043605235149 0.017241324864 0.00046976265827 6.6614908186e-07 -0.71308279365 0.67258655842 20101 5.8100989578
0.145 -0.30039960601 0.047105999912 0.017440670551 0.00048005012443 6.9036725876e-07 -0.71455696176 0.67099901888 19964 6.0381925753
0.15 -0.31170051862 0.050046611115 0.017757333437 0.00049620446209 7.3863319705e-07 -0.71608712829 0.66933205049 19969 6.2675621122
0.155 -0.32297516252 0.05349685879 0.018110804355 0.00051787593908 8.0992955114e-07 -0.71767355113 0.66761240094 19950 6.4979879484
